,orderId,status,Timestamp,distributorId,originalDistributorId,hubId,quantity,Amount,hubCode,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
10474,238,status_a,13/09/22 12:01,3,3.0,1.0,5,72.8,a,,,,,,,
10475,238,status_a,13/09/22 12:01,3,3.0,1.0,18,1196.72,a,,,,,,,
10476,238,status_a,13/09/22 12:01,3,3.0,1.0,8,394.96,a,,,,,,,
10477,238,status_a,13/09/22 12:02,6,6.0,1.0,22,3347.7,a,,,,,,,
10478,238,status_a,13/09/22 12:33,5,5.0,1.0,3,703.29,a,,,,,,,
10479,238,status_a,13/09/22 12:33,5,5.0,1.0,12,2555.2,a,,,,,,,
10480,239,status_a,13/09/22 2:30,1,1.0,1.0,1,538.2,a,,,,,,,
10481,239,status_a,13/09/22 2:30,1,1.0,1.0,40,1486.4,a,,,,,,,
10482,239,status_a,13/09/22 2:30,1,1.0,1.0,1,1624.4,a,,,,,,,
10483,239,status_a,13/09/22 2:30,1,1.0,1.0,10,502.65,a,,,,,,,
10484,239,status_a,13/09/22 2:33,1,1.0,1.0,6,701.82,a,,,,,,,
10485,239,status_a,13/09/22 2:33,1,1.0,1.0,1,369.5,a,,,,,,,
10486,239,status_a,13/09/22 2:38,2,2.0,1.0,5,2425.32,a,,,,,,,
10487,239,status_a,13/09/22 2:38,2,2.0,1.0,2,275.58,a,,,,,,,
10488,239,status_a,13/09/22 2:41,3,3.0,1.0,1,114.9,a,,,,,,,
10489,239,status_a,13/09/22 2:43,3,3.0,1.0,10,290.31,a,,,,,,,
10490,239,status_a,13/09/22 2:43,3,3.0,1.0,2,35.01,a,,,,,,,
10491,239,status_a,13/09/22 2:57,4,4.0,1.0,3,3253.23,a,,,,,,,
10492,239,status_a,13/09/22 2:57,4,4.0,1.0,40,2134.7,a,,,,,,,
10493,239,status_a,13/09/22 3:15,5,5.0,1.0,1,573.65,a,,,,,,,
10494,239,status_a,13/09/22 3:35,6,6.0,1.0,1,8039.61,a,,,,,,,
10495,239,status_a,13/09/22 4:23,11,11.0,2.0,56,415.19,b,,,,,,,
10496,239,status_a,13/09/22 5:20,13,13.0,2.0,5,430.26,b,,,,,,,
10497,239,status_a,13/09/22 5:22,1,1.0,1.0,4,2290.0,a,,,,,,,
10498,239,status_a,13/09/22 6:31,18,18.0,1.0,1,932.76,a,,,,,,,
10499,239,status_a,13/09/22 6:52,5,5.0,1.0,2,696.88,a,,,,,,,
10500,239,status_a,13/09/22 6:56,4,4.0,1.0,1,598.29,a,,,,,,,
10501,239,status_a,13/09/22 7:25,1,1.0,1.0,3,66.65,a,,,,,,,
10502,239,status_a,13/09/22 7:25,1,1.0,1.0,10,283.41,a,,,,,,,
10503,239,status_a,13/09/22 7:28,1,1.0,1.0,3,8022.6,a,,,,,,,
10504,239,status_a,13/09/22 7:28,1,1.0,1.0,3,1586.48,a,,,,,,,
10505,239,status_a,13/09/22 7:59,16,16.0,1.0,1,4941.72,a,,,,,,,
10506,239,status_a,13/09/22 8:05,13,13.0,2.0,9,656.21,b,,,,,,,
10507,239,status_a,13/09/22 8:13,3,3.0,1.0,12,2997.36,a,,,,,,,
10508,239,status_a,13/09/22 8:25,5,5.0,1.0,1,95.44,a,,,,,,,
10509,239,status_a,13/09/22 8:29,6,6.0,1.0,10,714.0,a,,,,,,,
10510,239,status_a,13/09/22 8:35,2,2.0,1.0,3,614.97,a,,,,,,,
10511,239,status_a,13/09/22 8:35,2,2.0,1.0,15,177.41,a,,,,,,,
10512,239,status_a,13/09/22 8:40,12,12.0,2.0,2,208.59,b,,,,,,,
10513,239,status_a,13/09/22 9:23,10,10.0,2.0,1,3701.43,b,,,,,,,
10514,239,status_a,13/09/22 9:29,1,1.0,1.0,3,1101.36,a,,,,,,,
10515,239,status_a,13/09/22 9:29,1,1.0,1.0,10,10342.3,a,,,,,,,
10516,239,status_a,13/09/22 9:29,1,1.0,1.0,2,1003.3,a,,,,,,,
10517,239,status_a,13/09/22 9:33,1,1.0,1.0,10,1835.96,a,,,,,,,
10518,239,status_a,13/09/22 11:51,6,6.0,1.0,5,235.56,a,,,,,,,
10519,239,status_a,13/09/22 12:02,6,6.0,1.0,1,661.36,a,,,,,,,
10520,239,status_a,13/09/22 12:33,5,5.0,1.0,3,2272.85,a,,,,,,,
10521,239,status_a,13/09/22 12:33,5,5.0,1.0,2,551.46,a,,,,,,,
10522,239,status_a,13/09/22 12:42,5,5.0,1.0,6,3797.24,a,,,,,,,
10523,239,status_a,13/09/22 12:42,5,5.0,1.0,4,2110.92,a,,,,,,,
10524,239,status_a,13/09/22 12:47,1,1.0,1.0,2,2854.46,a,,,,,,,
10525,239,status_a,13/09/22 12:51,6,6.0,1.0,1,439.74,a,,,,,,,
10526,240,status_a,13/09/22 2:30,1,1.0,1.0,2,302.64,a,,,,,,,
10527,240,status_a,13/09/22 2:30,1,1.0,1.0,6,2947.55,a,,,,,,,
10528,240,status_a,13/09/22 2:30,1,1.0,1.0,4,634.2,a,,,,,,,
10529,240,status_a,13/09/22 2:33,1,1.0,1.0,5,2625.28,a,,,,,,,
10530,240,status_a,13/09/22 2:33,1,1.0,1.0,2,314.67,a,,,,,,,
10531,240,status_a,13/09/22 2:33,1,1.0,1.0,2,1276.48,a,,,,,,,
10532,240,status_a,13/09/22 2:41,3,3.0,1.0,3,134.4,a,,,,,,,
10533,240,status_a,13/09/22 2:43,3,3.0,1.0,1,117.75,a,,,,,,,
10534,240,status_a,13/09/22 2:57,4,4.0,1.0,5,1106.04,a,,,,,,,
10535,240,status_a,13/09/22 3:15,5,5.0,1.0,6,4308.4,a,,,,,,,
10536,240,status_a,13/09/22 3:15,5,5.0,1.0,5,884.12,a,,,,,,,
10537,240,status_a,13/09/22 3:15,5,5.0,1.0,1,109.77,a,,,,,,,
10538,240,status_a,13/09/22 7:28,1,1.0,1.0,3,4886.73,a,,,,,,,
10539,240,status_a,13/09/22 7:28,1,1.0,1.0,6,1933.0,a,,,,,,,
10540,240,status_a,13/09/22 8:05,13,13.0,2.0,3,558.02,b,,,,,,,
10541,240,status_a,13/09/22 8:18,5,5.0,1.0,6,4403.55,a,,,,,,,
10542,240,status_a,13/09/22 8:18,5,5.0,1.0,6,236.88,a,,,,,,,
10543,240,status_a,13/09/22 8:31,6,6.0,1.0,6,939.68,a,,,,,,,
10544,240,status_a,13/09/22 8:31,6,6.0,1.0,1,1225.85,a,,,,,,,
10545,240,status_a,13/09/22 9:00,9,9.0,2.0,10,345.16,b,,,,,,,
10546,240,status_a,13/09/22 9:29,1,1.0,1.0,10,6941.43,a,,,,,,,
10547,240,status_a,13/09/22 9:29,1,1.0,1.0,3,4933.18,a,,,,,,,
10548,240,status_a,13/09/22 9:33,1,1.0,1.0,2,656.3,a,,,,,,,
10549,240,status_a,13/09/22 9:41,24,24.0,2.0,3,7989.44,b,,,,,,,
10550,240,status_a,13/09/22 10:34,27,27.0,1.0,90,32598.72,a,,,,,,,
10551,240,status_a,13/09/22 11:51,6,6.0,1.0,1,580.3,a,,,,,,,
10552,240,status_a,13/09/22 11:51,6,6.0,1.0,2,117.81,a,,,,,,,
10553,240,status_a,13/09/22 12:01,3,3.0,1.0,7,265.94,a,,,,,,,
10554,240,status_a,13/09/22 12:01,3,3.0,1.0,3,1881.6,a,,,,,,,
10555,240,status_a,13/09/22 12:02,6,6.0,1.0,56,2563.3,a,,,,,,,
10556,240,status_a,13/09/22 12:33,10,10.0,2.0,12,11387.88,b,,,,,,,
10557,240,status_a,13/09/22 12:42,5,5.0,1.0,8,4648.08,a,,,,,,,
10558,240,status_a,13/09/22 12:47,1,1.0,1.0,1,503.88,a,,,,,,,
10559,240,status_a,13/09/22 12:51,6,6.0,1.0,2,442.7,a,,,,,,,
10560,240,status_a,13/09/22 12:56,2,2.0,1.0,3,254.94,a,,,,,,,
10561,241,status_b,13/09/22 2:30,1,1.0,1.0,4,328.02,a,,,,,,,
10562,241,status_b,13/09/22 2:30,1,1.0,1.0,1,864.3,a,,,,,,,
10563,241,status_b,13/09/22 2:30,1,1.0,1.0,2,298.9,a,,,,,,,
10564,241,status_b,13/09/22 2:30,1,1.0,1.0,1,753.54,a,,,,,,,
10565,241,status_b,13/09/22 2:30,1,1.0,1.0,2,1023.89,a,,,,,,,
10566,241,status_b,13/09/22 2:30,1,1.0,1.0,2,347.96,a,,,,,,,
10567,241,status_b,13/09/22 2:33,1,1.0,1.0,6,305.13,a,,,,,,,
10568,241,status_b,13/09/22 2:41,3,3.0,1.0,1,170.24,a,,,,,,,
10569,241,status_b,13/09/22 3:15,5,5.0,1.0,2,414.61,a,,,,,,,
10570,241,status_b,13/09/22 3:15,5,5.0,1.0,1,713.64,a,,,,,,,
10571,241,status_b,13/09/22 4:17,10,10.0,2.0,10,4314.25,b,,,,,,,
10572,241,status_b,13/09/22 4:39,12,12.0,2.0,5,171.12,b,,,,,,,
10573,241,status_b,13/09/22 4:57,10,10.0,2.0,3,732.9,b,,,,,,,
10574,241,status_b,13/09/22 5:20,1,1.0,1.0,1,280.34,a,,,,,,,
10575,241,status_b,13/09/22 5:20,13,13.0,2.0,3,1757.04,b,,,,,,,
10576,241,status_b,13/09/22 5:22,1,1.0,1.0,1,333.55,a,,,,,,,
10577,241,status_b,13/09/22 6:13,3,3.0,1.0,50,5824.0,a,,,,,,,
10578,241,status_b,13/09/22 6:47,5,5.0,1.0,2,943.18,a,,,,,,,
10579,241,status_b,13/09/22 7:12,6,6.0,1.0,1,911.4,a,,,,,,,
10580,241,status_b,13/09/22 7:25,1,1.0,1.0,2,495.46,a,,,,,,,
10581,241,status_b,13/09/22 7:28,1,1.0,1.0,6,4647.78,a,,,,,,,
10582,241,status_b,13/09/22 8:05,13,13.0,2.0,1,30.46,b,,,,,,,
10583,241,status_b,13/09/22 8:08,7,7.0,1.0,2,262.98,a,,,,,,,
10584,241,status_b,13/09/22 8:11,4,4.0,1.0,2,425.92,a,,,,,,,
10585,241,status_b,13/09/22 8:11,4,4.0,1.0,1,326.0,a,,,,,,,
10586,241,status_b,13/09/22 8:25,5,5.0,1.0,11,9793.92,a,,,,,,,
10587,241,status_b,13/09/22 8:25,5,5.0,1.0,25,4607.19,a,,,,,,,
10588,241,status_b,13/09/22 9:00,9,9.0,2.0,13,2240.94,b,,,,,,,
10589,241,status_b,13/09/22 9:23,10,10.0,2.0,10,799.24,b,,,,,,,
10590,241,status_b,13/09/22 9:29,1,1.0,1.0,1,352.44,a,,,,,,,
10591,241,status_b,13/09/22 12:22,9,9.0,2.0,3,1315.45,b,,,,,,,
10592,241,status_b,13/09/22 12:33,10,10.0,2.0,1,144.0,b,,,,,,,
10593,241,status_b,13/09/22 12:33,10,10.0,2.0,2,1850.58,b,,,,,,,
10594,241,status_b,13/09/22 12:33,5,5.0,1.0,16,7870.5,a,,,,,,,
10595,241,status_b,13/09/22 12:33,5,5.0,1.0,3,1241.85,a,,,,,,,
10596,241,status_b,13/09/22 12:37,5,5.0,1.0,1,284.72,a,,,,,,,
10597,241,status_b,13/09/22 12:37,5,5.0,1.0,3,1667.46,a,,,,,,,
10598,241,status_b,13/09/22 12:42,5,5.0,1.0,3,1184.4,a,,,,,,,
10599,241,status_b,13/09/22 12:42,5,5.0,1.0,102,2494.24,a,,,,,,,
10600,241,status_b,13/09/22 12:47,1,1.0,1.0,5,1195.3,a,,,,,,,
10601,241,status_b,13/09/22 12:51,6,6.0,1.0,2,1124.9,a,,,,,,,
10602,242,status_b,13/09/22 2:30,1,1.0,1.0,1,221.4,a,,,,,,,
10603,242,status_b,13/09/22 2:30,1,1.0,1.0,1,3478.02,a,,,,,,,
10604,242,status_b,13/09/22 2:30,1,1.0,1.0,7,3225.72,a,,,,,,,
10605,242,status_b,13/09/22 2:33,1,1.0,1.0,1,1557.36,a,,,,,,,
10606,242,status_b,13/09/22 2:33,1,1.0,1.0,60,868.36,a,,,,,,,
10607,242,status_b,13/09/22 2:38,2,2.0,1.0,10,1166.49,a,,,,,,,
10608,242,status_b,13/09/22 2:41,3,3.0,1.0,39,3333.69,a,,,,,,,
10609,242,status_b,13/09/22 2:57,4,4.0,1.0,2,473.55,a,,,,,,,
10610,242,status_b,13/09/22 3:15,5,5.0,1.0,11,1521.48,a,,,,,,,
10611,242,status_b,13/09/22 3:15,5,5.0,1.0,2,1080.8,a,,,,,,,
10612,242,status_b,13/09/22 3:35,6,6.0,1.0,1,1928.44,a,,,,,,,
10613,242,status_b,13/09/22 3:35,6,6.0,1.0,1,872.7,a,,,,,,,
10614,242,status_b,13/09/22 4:39,12,12.0,2.0,20,1650.96,b,,,,,,,
10615,242,status_b,13/09/22 4:57,10,10.0,2.0,2,3398.2,b,,,,,,,
10616,242,status_b,13/09/22 5:20,13,13.0,2.0,36,5970.16,b,,,,,,,
10617,242,status_b,13/09/22 5:22,1,1.0,1.0,2,35.78,a,,,,,,,
10618,242,status_b,13/09/22 6:56,4,4.0,1.0,1,251.92,a,,,,,,,
10619,242,status_b,13/09/22 7:25,1,1.0,1.0,3,1783.95,a,,,,,,,
10620,242,status_b,13/09/22 7:25,1,1.0,1.0,1,778.62,a,,,,,,,
10621,242,status_b,13/09/22 7:25,1,1.0,1.0,3,866.55,a,,,,,,,
10622,242,status_b,13/09/22 7:28,1,1.0,1.0,1,931.86,a,,,,,,,
10623,242,status_b,13/09/22 8:05,3,3.0,1.0,3,517.44,a,,,,,,,
10624,242,status_b,13/09/22 8:35,2,2.0,1.0,3,900.34,a,,,,,,,
10625,242,status_b,13/09/22 8:40,12,12.0,2.0,5,566.65,b,,,,,,,
10626,242,status_b,13/09/22 9:33,1,1.0,1.0,3,250.95,a,,,,,,,
10627,242,status_b,13/09/22 9:41,24,24.0,2.0,4,697.32,b,,,,,,,
10628,242,status_b,13/09/22 11:52,12,12.0,2.0,2,871.14,b,,,,,,,
10629,242,status_b,13/09/22 11:54,11,11.0,2.0,1,1116.24,b,,,,,,,
10630,242,status_b,13/09/22 12:01,3,3.0,1.0,3,589.68,a,,,,,,,
10631,243,status_a,13/09/22 2:30,1,1.0,1.0,1,399.49,a,,,,,,,
10632,243,status_a,13/09/22 2:30,1,1.0,1.0,16,969.6,a,,,,,,,
10633,243,status_a,13/09/22 2:33,1,1.0,1.0,5,1278.01,a,,,,,,,
10634,243,status_a,13/09/22 2:33,1,1.0,1.0,5,2687.86,a,,,,,,,
10635,243,status_a,13/09/22 2:57,4,4.0,1.0,2,424.44,a,,,,,,,
10636,243,status_a,13/09/22 3:38,6,6.0,1.0,11,646.11,a,,,,,,,
10637,243,status_a,13/09/22 4:19,8,8.0,2.0,1,1671.66,b,,,,,,,
10638,243,status_a,13/09/22 4:23,11,11.0,2.0,1,48.98,b,,,,,,,
10639,243,status_a,13/09/22 6:41,7,7.0,1.0,3,2645.44,a,,,,,,,
10640,243,status_a,13/09/22 6:52,5,5.0,1.0,12,1936.7,a,,,,,,,
10641,243,status_a,13/09/22 6:53,4,4.0,1.0,5,518.76,a,,,,,,,
10642,243,status_a,13/09/22 7:25,1,1.0,1.0,1,81.26,a,,,,,,,
10643,243,status_a,13/09/22 7:28,1,1.0,1.0,17,1083.22,a,,,,,,,
10644,243,status_a,13/09/22 7:28,1,1.0,1.0,1,2779.74,a,,,,,,,
10645,243,status_a,13/09/22 8:08,20,20.0,2.0,1,425.55,b,,,,,,,
10646,243,status_a,13/09/22 8:18,5,5.0,1.0,6,2174.56,a,,,,,,,
10647,243,status_a,13/09/22 8:29,6,6.0,1.0,2,7952.95,a,,,,,,,
10648,243,status_a,13/09/22 8:35,2,2.0,1.0,10,2700.25,a,,,,,,,
10649,243,status_a,13/09/22 8:35,2,2.0,1.0,7,1135.62,a,,,,,,,
10650,243,status_a,13/09/22 8:40,12,12.0,2.0,4,521.48,b,,,,,,,
10651,243,status_a,13/09/22 9:33,1,1.0,1.0,5,1625.76,a,,,,,,,
10652,243,status_a,13/09/22 10:01,18,18.0,1.0,1,491.4,a,,,,,,,
10653,243,status_a,13/09/22 10:05,17,17.0,1.0,3,5509.56,a,,,,,,,
10654,243,status_a,13/09/22 11:52,12,12.0,2.0,3,824.91,b,,,,,,,
10655,243,status_a,13/09/22 12:02,6,6.0,1.0,1,751.5,a,,,,,,,
10656,243,status_a,13/09/22 12:33,10,10.0,2.0,2,3537.55,b,,,,,,,
10657,243,status_a,13/09/22 12:51,6,6.0,1.0,1,1296.75,a,,,,,,,
10658,243,status_a,13/09/22 12:51,4,4.0,1.0,1,331.92,a,,,,,,,
10659,244,status_b,13/09/22 2:30,1,1.0,1.0,3,2923.0,a,,,,,,,
10660,244,status_b,13/09/22 2:30,1,1.0,1.0,1,1920.7,a,,,,,,,
10661,244,status_b,13/09/22 2:30,1,1.0,1.0,1,996.8,a,,,,,,,
10662,244,status_b,13/09/22 2:30,1,1.0,1.0,2,1477.5,a,,,,,,,
10663,244,status_b,13/09/22 2:30,1,1.0,1.0,2,332.8,a,,,,,,,
10664,244,status_b,13/09/22 2:38,2,2.0,1.0,1,536.67,a,,,,,,,
10665,244,status_b,13/09/22 2:38,2,2.0,1.0,1,176.94,a,,,,,,,
10666,244,status_b,13/09/22 2:38,2,2.0,1.0,1,244.16,a,,,,,,,
10667,244,status_b,13/09/22 2:41,3,3.0,1.0,1,597.42,a,,,,,,,
10668,244,status_b,13/09/22 2:41,3,3.0,1.0,4,148.11,a,,,,,,,
10669,244,status_b,13/09/22 2:57,4,4.0,1.0,2,515.37,a,,,,,,,
10670,244,status_b,13/09/22 3:15,5,5.0,1.0,2,564.24,a,,,,,,,
10671,244,status_b,13/09/22 3:15,5,,1.0,1,256.64,a,,,,,,,
10672,244,status_b,13/09/22 3:35,6,6.0,1.0,6,5075.55,a,,,,,,,
10673,244,status_b,13/09/22 3:35,6,6.0,1.0,1,533.75,a,,,,,,,
10674,244,status_b,13/09/22 4:57,10,10.0,2.0,8,1305.04,b,,,,,,,
10675,244,status_b,13/09/22 5:20,13,13.0,2.0,5,1265.55,b,,,,,,,
10676,244,status_b,13/09/22 6:47,5,5.0,1.0,1,162.12,a,,,,,,,
10677,244,status_b,13/09/22 6:52,5,5.0,1.0,30,6489.14,a,,,,,,,
10678,244,status_b,13/09/22 7:25,1,1.0,1.0,3,2623.9,a,,,,,,,
10679,244,status_b,13/09/22 7:28,1,1.0,1.0,4,2174.72,a,,,,,,,
10680,244,status_b,13/09/22 7:28,1,1.0,1.0,9,1330.0,a,,,,,,,
10681,244,status_b,13/09/22 8:31,6,6.0,1.0,1,33.0,a,,,,,,,
10682,244,status_b,13/09/22 8:31,6,6.0,1.0,3,535.66,a,,,,,,,
10683,244,status_b,13/09/22 8:35,2,2.0,1.0,2,196.7,a,,,,,,,
10684,244,status_b,13/09/22 8:40,12,12.0,2.0,4,397.7,b,,,,,,,
10685,244,status_b,13/09/22 9:23,10,10.0,2.0,9,432.35,b,,,,,,,
10686,244,status_b,13/09/22 9:33,1,1.0,1.0,1,267.33,a,,,,,,,
10687,244,status_b,13/09/22 9:33,1,1.0,1.0,10,387.24,a,,,,,,,
10688,244,status_b,13/09/22 9:33,1,1.0,1.0,2,1622.22,a,,,,,,,
10689,244,status_b,13/09/22 9:47,16,16.0,1.0,1,1130.32,a,,,,,,,
10690,244,status_b,13/09/22 11:52,12,12.0,2.0,5,53.23,b,,,,,,,
10691,244,status_b,13/09/22 12:01,3,3.0,1.0,2,259.84,a,,,,,,,
10692,244,status_b,13/09/22 12:37,5,5.0,1.0,10,1389.7,a,,,,,,,
10693,244,status_b,13/09/22 12:47,1,1.0,1.0,1,288.12,a,,,,,,,
10694,244,status_b,13/09/22 12:47,1,1.0,1.0,2,277.76,a,,,,,,,
10695,245,status_a,13/09/22 2:30,1,1.0,1.0,1,96.04,a,,,,,,,
10696,245,status_a,13/09/22 2:57,4,4.0,1.0,17,8565.9,a,,,,,,,
10697,245,status_a,13/09/22 2:57,4,4.0,1.0,1,267.66,a,,,,,,,
10698,245,status_a,13/09/22 3:15,5,5.0,1.0,10,2210.3,a,,,,,,,
10699,245,status_a,13/09/22 3:35,6,6.0,1.0,2,1845.04,a,,,,,,,
10700,245,status_a,13/09/22 3:35,6,6.0,1.0,12,9522.8,a,,,,,,,
10701,245,status_a,13/09/22 3:35,6,6.0,1.0,1,191.9,a,,,,,,,
10702,245,status_a,13/09/22 4:10,9,9.0,2.0,3,4104.9,b,,,,,,,
10703,245,status_a,13/09/22 4:10,9,9.0,2.0,2,243.56,b,,,,,,,
10704,245,status_a,13/09/22 4:17,10,10.0,2.0,1,2078.73,b,,,,,,,
10705,245,status_a,13/09/22 4:39,12,12.0,2.0,45,13109.22,b,,,,,,,
10706,245,status_a,13/09/22 4:57,10,10.0,2.0,12,2225.37,b,,,,,,,
10707,245,status_a,13/09/22 5:22,1,1.0,1.0,1,1122.88,a,,,,,,,
10708,245,status_a,13/09/22 5:22,1,1.0,1.0,10,17619.3,a,,,,,,,
10709,245,status_a,13/09/22 5:22,1,1.0,1.0,1,25.86,a,,,,,,,
10710,245,status_a,13/09/22 5:22,1,1.0,1.0,2,4092.7,a,,,,,,,
10711,245,status_a,13/09/22 6:13,3,3.0,1.0,2,275.05,a,,,,,,,
10712,245,status_a,13/09/22 6:47,5,5.0,1.0,1,669.84,a,,,,,,,
10713,245,status_a,13/09/22 7:25,1,1.0,1.0,10,7886.13,a,,,,,,,
10714,245,status_a,13/09/22 7:25,1,1.0,1.0,1,1196.73,a,,,,,,,
10715,245,status_a,13/09/22 7:25,1,1.0,1.0,1,266.08,a,,,,,,,
10716,245,status_a,13/09/22 7:25,1,1.0,1.0,6,756.88,a,,,,,,,
10717,245,status_a,13/09/22 7:25,1,1.0,1.0,2,641.27,a,,,,,,,
10718,245,status_a,13/09/22 7:25,1,1.0,1.0,40,3604.14,a,,,,,,,
10719,245,status_a,13/09/22 7:28,1,1.0,1.0,20,2709.6,a,,,,,,,
10720,245,status_a,13/09/22 7:56,11,11.0,2.0,1,80.41,b,,,,,,,
10721,245,status_a,13/09/22 7:56,11,11.0,2.0,3,168.63,b,,,,,,,
10722,245,status_a,13/09/22 8:11,4,4.0,1.0,6,3117.8,a,,,,,,,
10723,245,status_a,13/09/22 8:11,4,4.0,1.0,1,517.95,a,,,,,,,
10724,245,status_a,13/09/22 8:13,3,3.0,1.0,1,171.0,a,,,,,,,
10725,245,status_a,13/09/22 8:25,5,5.0,1.0,4,1386.1,a,,,,,,,
10726,245,status_a,13/09/22 8:31,6,6.0,1.0,15,820.26,a,,,,,,,
10727,245,status_a,13/09/22 8:31,6,6.0,1.0,10,8897.76,a,,,,,,,
10728,245,status_a,13/09/22 9:23,10,10.0,2.0,5,94.19,b,,,,,,,
10729,245,status_a,13/09/22 9:23,10,10.0,2.0,13,4467.96,b,,,,,,,
10730,245,status_a,13/09/22 9:29,1,1.0,1.0,4,910.44,a,,,,,,,
10731,245,status_a,13/09/22 9:29,1,1.0,1.0,1,1954.74,a,,,,,,,
10732,245,status_a,13/09/22 9:33,1,1.0,1.0,1,2102.16,a,,,,,,,
10733,245,status_a,13/09/22 9:33,1,1.0,1.0,3,2504.2,a,,,,,,,
10734,245,status_a,13/09/22 10:08,26,26.0,4.0,1190,90523.8,f,,,,,,,
10735,245,status_a,13/09/22 11:08,15,15.0,1.0,16,3488.12,a,,,,,,,
10736,245,status_a,13/09/22 11:19,14,42.0,4.0,200,116513.1,f,,,,,,,
10737,245,status_a,13/09/22 11:52,12,12.0,2.0,4,175.59,b,,,,,,,
10738,245,status_a,13/09/22 11:52,12,12.0,2.0,4,1158.72,b,,,,,,,
10739,245,status_a,13/09/22 11:52,12,12.0,2.0,2,1053.8,b,,,,,,,
10740,245,status_a,13/09/22 12:01,3,3.0,1.0,3,179.95,a,,,,,,,
10741,245,status_a,13/09/22 12:01,11,11.0,2.0,1,270.63,b,,,,,,,
10742,245,status_a,13/09/22 12:11,13,13.0,2.0,5,1242.43,b,,,,,,,
10743,245,status_a,13/09/22 12:33,10,10.0,2.0,1,754.96,b,,,,,,,
10744,245,status_a,13/09/22 12:37,5,5.0,1.0,1,479.1,a,,,,,,,
10745,245,status_a,13/09/22 12:37,5,5.0,1.0,20,6025.14,a,,,,,,,
10746,245,status_a,13/09/22 12:51,6,6.0,1.0,1,219.3,a,,,,,,,
10747,245,status_a,13/09/22 12:51,4,4.0,1.0,2,916.2,a,,,,,,,
10748,246,status_b,13/09/22 2:30,1,1.0,1.0,8,1224.52,a,,,,,,,
10749,246,status_b,13/09/22 2:30,1,1.0,1.0,3,169.78,a,,,,,,,
10750,246,status_b,13/09/22 2:30,1,1.0,1.0,10,8625.42,a,,,,,,,
10751,246,status_b,13/09/22 2:30,1,1.0,1.0,4,1134.8,a,,,,,,,
10752,246,status_b,13/09/22 2:30,1,1.0,1.0,2,660.45,a,,,,,,,
10753,246,status_b,13/09/22 2:30,1,1.0,1.0,1,158.1,a,,,,,,,
10754,246,status_b,13/09/22 2:30,1,1.0,1.0,2,804.9,a,,,,,,,
10755,246,status_b,13/09/22 2:33,1,1.0,1.0,1,582.12,a,,,,,,,
10756,246,status_b,13/09/22 2:33,1,1.0,1.0,3,1167.48,a,,,,,,,
10757,246,status_b,13/09/22 2:33,1,1.0,1.0,2,650.08,a,,,,,,,
10758,246,status_b,13/09/22 3:15,5,5.0,1.0,1,563.01,a,,,,,,,
10759,246,status_b,13/09/22 3:15,5,5.0,1.0,2,1144.68,a,,,,,,,
10760,246,status_b,13/09/22 3:35,6,6.0,1.0,1,681.48,a,,,,,,,
10761,246,status_b,13/09/22 4:23,11,11.0,2.0,6,537.57,b,,,,,,,
10762,246,status_b,13/09/22 4:39,12,12.0,2.0,2,79.44,b,,,,,,,
10763,246,status_b,13/09/22 4:39,12,12.0,2.0,2,40.8,b,,,,,,,
10764,246,status_b,13/09/22 4:39,12,12.0,2.0,2,538.9,b,,,,,,,
10765,246,status_b,13/09/22 4:57,10,10.0,2.0,2,1473.21,b,,,,,,,
10766,246,status_b,13/09/22 5:20,1,1.0,1.0,1,883.6,a,,,,,,,
10767,246,status_b,13/09/22 5:20,1,1.0,1.0,1,486.72,a,,,,,,,
10768,246,status_b,13/09/22 5:20,13,13.0,2.0,2,417.39,b,,,,,,,
10769,246,status_b,13/09/22 6:07,15,15.0,1.0,6,1841.3,a,,,,,,,
10770,246,status_b,13/09/22 6:21,2,2.0,1.0,4,914.64,a,,,,,,,
10771,246,status_b,13/09/22 6:47,5,5.0,1.0,4,2546.19,a,,,,,,,
10772,246,status_b,13/09/22 7:12,6,6.0,1.0,1,510.37,a,,,,,,,
10773,246,status_b,13/09/22 7:25,1,1.0,1.0,6,7653.36,a,,,,,,,
10774,246,status_b,13/09/22 7:25,1,1.0,1.0,1,496.72,a,,,,,,,
10775,246,status_b,13/09/22 8:05,3,3.0,1.0,15,1330.56,a,,,,,,,
10776,246,status_b,13/09/22 8:08,7,7.0,1.0,2,519.84,a,,,,,,,
10777,246,status_b,13/09/22 8:08,7,7.0,1.0,1,150.1,a,,,,,,,
10778,246,status_b,13/09/22 8:13,3,3.0,1.0,5,272.45,a,,,,,,,
10779,246,status_b,13/09/22 8:25,5,5.0,1.0,3,1613.58,a,,,,,,,
10780,246,status_b,13/09/22 8:25,5,5.0,1.0,50,29369.52,a,,,,,,,
10781,246,status_b,13/09/22 9:23,10,10.0,2.0,1,3701.4,b,,,,,,,
10782,246,status_b,13/09/22 9:33,1,1.0,1.0,2,429.36,a,,,,,,,
10783,246,status_b,13/09/22 9:33,1,1.0,1.0,1,93.08,a,,,,,,,
10784,246,status_b,13/09/22 11:47,4,4.0,1.0,1,448.29,a,,,,,,,
10785,246,status_b,13/09/22 12:01,3,3.0,1.0,2,249.2,a,,,,,,,
